Id,Address,ChannelType,User.UserId,User.UserAttributes.FirstName,User.UserAttributes.LastName,User.UserAttributes.Stage,User.UserAttributes.CLVTier,User.UserAttributes.PreferredChannel,User.UserAttributes.NextRecommendedOffer,User.UserAttributes.PlanType,Metrics.ChurnPrediction,Metrics.UpsellPrediction,Attributes.LastEngagement
example663,success+example663@simulator.amazonses.com,EMAIL,663,John663,Doe663,Usage,High,Email,ProductX,Premium,0.541478283,0.597798943,2020-03-05T12:04:39.914Z
example664,success+example664@simulator.amazonses.com,EMAIL,664,John664,Doe664,Usage,High,Email,ProductX,Premium,0.938926591,0.040727061,2020-03-05T12:04:39.914Z
example665,success+example665@simulator.amazonses.com,EMAIL,665,John665,Doe665,Renewal,High,Email,ProductX,Standard,0.334049942,0.161348171,2020-03-05T12:04:39.914Z
example666,success+example666@simulator.amazonses.com,EMAIL,666,John666,Doe666,Usage,Low,Email,ProductX,Standard,0.424935857,0.242760474,2020-03-05T12:04:39.914Z
example667,success+example667@simulator.amazonses.com,EMAIL,667,John667,Doe667,Upsell,High,Email,ProductX,Premium,0.755542823,0.810562748,2020-03-05T12:04:39.914Z
example668,success+example668@simulator.amazonses.com,EMAIL,668,John668,Doe668,Usage,Low,Email,ProductX,Standard,0.313996164,0.552831572,2020-03-05T12:04:39.914Z
example669,success+example669@simulator.amazonses.com,EMAIL,669,John669,Doe669,Renewal,High,Email,ProductX,Premium,0.190348151,0.338151675,2020-03-05T12:04:39.914Z
example670,success+example670@simulator.amazonses.com,EMAIL,670,John670,Doe670,Upsell,Low,Email,ProductX,Premium,0.198701464,0.465627123,2020-03-05T12:04:39.914Z
example671,success+example671@simulator.amazonses.com,EMAIL,671,John671,Doe671,Usage,High,Email,ProductX,Standard,0.546602682,0.840117153,2020-03-05T12:04:39.914Z
example672,success+example672@simulator.amazonses.com,EMAIL,672,John672,Doe672,Renewal,High,Email,ProductX,Standard,0.702584331,0.782855203,2020-03-05T12:04:39.914Z
example673,success+example673@simulator.amazonses.com,EMAIL,673,John673,Doe673,Usage,Low,Email,ProductX,Premium,0.840284712,0.00680461,2020-03-05T12:04:39.914Z
example674,success+example674@simulator.amazonses.com,EMAIL,674,John674,Doe674,Renewal,Low,Email,ProductX,Premium,0.824358481,0.651750946,2020-03-05T12:04:39.914Z
example675,success+example675@simulator.amazonses.com,EMAIL,675,John675,Doe675,Usage,Low,Email,ProductX,Standard,0.777999799,0.270390741,2020-03-05T12:04:39.914Z
example676,success+example676@simulator.amazonses.com,EMAIL,676,John676,Doe676,Usage,High,Email,ProductX,Standard,0.899790123,0.563667521,2020-03-05T12:04:39.914Z
example677,success+example677@simulator.amazonses.com,EMAIL,677,John677,Doe677,Usage,Low,Email,ProductX,Standard,0.908103006,0.552966013,2020-03-05T12:04:39.914Z
example678,success+example678@simulator.amazonses.com,EMAIL,678,John678,Doe678,Renewal,High,Email,ProductX,Premium,0.387887361,0.281518013,2020-03-05T12:04:39.914Z
example679,success+example679@simulator.amazonses.com,EMAIL,679,John679,Doe679,Upsell,High,Email,ProductX,Standard,0.764783259,0.308342183,2020-03-05T12:04:39.914Z
example680,success+example680@simulator.amazonses.com,EMAIL,680,John680,Doe680,Upsell,Low,Email,ProductX,Standard,0.160399204,0.497865637,2020-03-05T12:04:39.914Z
example681,success+example681@simulator.amazonses.com,EMAIL,681,John681,Doe681,Usage,Low,Email,ProductX,Premium,0.528416804,0.489642365,2020-03-05T12:04:39.914Z
example682,success+example682@simulator.amazonses.com,EMAIL,682,John682,Doe682,Renewal,Low,Email,ProductX,Standard,0.964791918,0.978915887,2020-03-05T12:04:39.914Z
example683,success+example683@simulator.amazonses.com,EMAIL,683,John683,Doe683,Usage,High,Email,ProductX,Standard,0.193937695,0.476650199,2020-03-05T12:04:39.914Z
example684,success+example684@simulator.amazonses.com,EMAIL,684,John684,Doe684,Upsell,Low,Email,ProductX,Premium,0.829744962,0.183607303,2020-03-05T12:04:39.914Z
example685,success+example685@simulator.amazonses.com,EMAIL,685,John685,Doe685,Renewal,Low,Email,ProductX,Standard,0.455774427,0.626422677,2020-03-05T12:04:39.914Z
example686,success+example686@simulator.amazonses.com,EMAIL,686,John686,Doe686,Usage,Low,Email,ProductX,Standard,0.921123816,0.583478778,2020-03-05T12:04:39.914Z
example687,success+example687@simulator.amazonses.com,EMAIL,687,John687,Doe687,Renewal,High,Email,ProductX,Premium,0.210437918,0.043287663,2020-03-05T12:04:39.914Z
example688,success+example688@simulator.amazonses.com,EMAIL,688,John688,Doe688,Upsell,High,Email,ProductX,Premium,0.834441926,0.651512998,2020-03-05T12:04:39.914Z
example689,success+example689@simulator.amazonses.com,EMAIL,689,John689,Doe689,Renewal,High,Email,ProductX,Standard,0.17887768,0.664842725,2020-03-05T12:04:39.914Z
example690,success+example690@simulator.amazonses.com,EMAIL,690,John690,Doe690,Upsell,Low,Email,ProductX,Standard,0.137900174,0.977945959,2020-03-05T12:04:39.914Z
example691,success+example691@simulator.amazonses.com,EMAIL,691,John691,Doe691,Upsell,High,Email,ProductX,Standard,0.34316817,0.516480764,2020-03-05T12:04:39.914Z
example692,success+example692@simulator.amazonses.com,EMAIL,692,John692,Doe692,Upsell,High,Email,ProductX,Premium,0.158235132,0.765421441,2020-03-05T12:04:39.914Z
example693,success+example693@simulator.amazonses.com,EMAIL,693,John693,Doe693,Renewal,High,Email,ProductX,Standard,0.770558805,0.469690452,2020-03-05T12:04:39.914Z
example694,success+example694@simulator.amazonses.com,EMAIL,694,John694,Doe694,Renewal,High,Email,ProductX,Standard,0.275606172,0.828402413,2020-03-05T12:04:39.914Z
example695,success+example695@simulator.amazonses.com,EMAIL,695,John695,Doe695,Usage,High,Email,ProductX,Premium,0.379082003,0.606012415,2020-03-05T12:04:39.914Z
example696,success+example696@simulator.amazonses.com,EMAIL,696,John696,Doe696,Upsell,High,Email,ProductX,Standard,0.294205422,0.463542414,2020-03-05T12:04:39.914Z
example697,success+example697@simulator.amazonses.com,EMAIL,697,John697,Doe697,Usage,High,Email,ProductX,Premium,0.491720627,0.843507651,2020-03-05T12:04:39.914Z
example698,success+example698@simulator.amazonses.com,EMAIL,698,John698,Doe698,Upsell,Low,Email,ProductX,Standard,0.105234967,0.597823702,2020-03-05T12:04:39.914Z
example699,success+example699@simulator.amazonses.com,EMAIL,699,John699,Doe699,Renewal,High,Email,ProductX,Standard,0.045674974,0.401428038,2020-03-05T12:04:39.914Z
example700,success+example700@simulator.amazonses.com,EMAIL,700,John700,Doe700,Renewal,High,Email,ProductX,Standard,0.49076066,0.380821745,2020-03-05T12:04:39.914Z
example701,success+example701@simulator.amazonses.com,EMAIL,701,John701,Doe701,Usage,High,Email,ProductX,Standard,0.128706224,0.478812001,2020-03-05T12:04:39.914Z
example702,success+example702@simulator.amazonses.com,EMAIL,702,John702,Doe702,Renewal,High,Email,ProductX,Standard,0.127407037,0.139841596,2020-03-05T12:04:39.914Z
example703,success+example703@simulator.amazonses.com,EMAIL,703,John703,Doe703,Upsell,High,Email,ProductX,Standard,0.94853616,0.507340094,2020-03-05T12:04:39.914Z
example704,success+example704@simulator.amazonses.com,EMAIL,704,John704,Doe704,Usage,High,Email,ProductX,Premium,0.468843321,0.567235731,2020-03-05T12:04:39.914Z
example705,success+example705@simulator.amazonses.com,EMAIL,705,John705,Doe705,Usage,Low,Email,ProductX,Premium,0.846553019,0.373385042,2020-03-05T12:04:39.914Z
example706,success+example706@simulator.amazonses.com,EMAIL,706,John706,Doe706,Renewal,High,Email,ProductX,Premium,0.831986642,0.46442712,2020-03-05T12:04:39.914Z
example707,success+example707@simulator.amazonses.com,EMAIL,707,John707,Doe707,Usage,Low,Email,ProductX,Standard,0.319377303,0.792545171,2020-03-05T12:04:39.914Z
example708,success+example708@simulator.amazonses.com,EMAIL,708,John708,Doe708,Upsell,Low,Email,ProductX,Standard,0.638971646,0.766807606,2020-03-05T12:04:39.914Z
example709,success+example709@simulator.amazonses.com,EMAIL,709,John709,Doe709,Renewal,Low,Email,ProductX,Standard,0.936763475,0.541951602,2020-03-05T12:04:39.914Z
example710,success+example710@simulator.amazonses.com,EMAIL,710,John710,Doe710,Renewal,Low,Email,ProductX,Premium,0.089764877,0.687463596,2020-03-05T12:04:39.914Z
example711,success+example711@simulator.amazonses.com,EMAIL,711,John711,Doe711,Upsell,High,Email,ProductX,Standard,0.032989978,0.623797527,2020-03-05T12:04:39.914Z
example712,success+example712@simulator.amazonses.com,EMAIL,712,John712,Doe712,Renewal,Low,Email,ProductX,Standard,0.591401724,0.322658443,2020-03-05T12:04:39.914Z
example713,success+example713@simulator.amazonses.com,EMAIL,713,John713,Doe713,Renewal,Low,Email,ProductX,Standard,0.342378448,0.316998568,2020-03-05T12:04:39.914Z
example714,success+example714@simulator.amazonses.com,EMAIL,714,John714,Doe714,Upsell,Low,Email,ProductX,Standard,0.91892245,0.937498745,2020-03-05T12:04:39.914Z
example715,success+example715@simulator.amazonses.com,EMAIL,715,John715,Doe715,Usage,High,Email,ProductX,Standard,0.173226745,0.287247329,2020-03-05T12:04:39.914Z
example716,success+example716@simulator.amazonses.com,EMAIL,716,John716,Doe716,Renewal,High,Email,ProductX,Standard,0.450701369,0.210488454,2020-03-05T12:04:39.914Z
example717,success+example717@simulator.amazonses.com,EMAIL,717,John717,Doe717,Renewal,High,Email,ProductX,Standard,0.77891182,0.803228428,2020-03-05T12:04:39.914Z
example718,success+example718@simulator.amazonses.com,EMAIL,718,John718,Doe718,Usage,Low,Email,ProductX,Premium,0.186822019,0.674697667,2020-03-05T12:04:39.914Z
example719,success+example719@simulator.amazonses.com,EMAIL,719,John719,Doe719,Upsell,Low,Email,ProductX,Premium,0.898322652,0.133719279,2020-03-05T12:04:39.914Z
example720,success+example720@simulator.amazonses.com,EMAIL,720,John720,Doe720,Upsell,High,Email,ProductX,Standard,0.804760569,0.686364163,2020-03-05T12:04:39.914Z
example721,success+example721@simulator.amazonses.com,EMAIL,721,John721,Doe721,Upsell,Low,Email,ProductX,Standard,0.730658326,0.257665763,2020-03-05T12:04:39.914Z
example722,success+example722@simulator.amazonses.com,EMAIL,722,John722,Doe722,Upsell,High,Email,ProductX,Premium,0.152660343,0.312976118,2020-03-05T12:04:39.914Z
example723,success+example723@simulator.amazonses.com,EMAIL,723,John723,Doe723,Usage,Low,Email,ProductX,Standard,0.336133336,0.824162032,2020-03-05T12:04:39.914Z
example724,success+example724@simulator.amazonses.com,EMAIL,724,John724,Doe724,Usage,Low,Email,ProductX,Standard,0.430917112,0.309181503,2020-03-05T12:04:39.914Z
example725,success+example725@simulator.amazonses.com,EMAIL,725,John725,Doe725,Renewal,Low,Email,ProductX,Premium,0.575893359,0.00013646,2020-03-05T12:04:39.914Z
example726,success+example726@simulator.amazonses.com,EMAIL,726,John726,Doe726,Usage,Low,Email,ProductX,Standard,0.249989369,0.353880834,2020-03-05T12:04:39.914Z
example727,success+example727@simulator.amazonses.com,EMAIL,727,John727,Doe727,Usage,Low,Email,ProductX,Premium,0.672802934,0.581579174,2020-03-05T12:04:39.914Z
example728,success+example728@simulator.amazonses.com,EMAIL,728,John728,Doe728,Renewal,High,Email,ProductX,Standard,0.453471465,0.314856837,2020-03-05T12:04:39.914Z
example729,success+example729@simulator.amazonses.com,EMAIL,729,John729,Doe729,Upsell,Low,Email,ProductX,Premium,0.897477036,0.469710557,2020-03-05T12:04:39.914Z
example730,success+example730@simulator.amazonses.com,EMAIL,730,John730,Doe730,Upsell,Low,Email,ProductX,Premium,0.33002072,0.36044653,2020-03-05T12:04:39.914Z
example731,success+example731@simulator.amazonses.com,EMAIL,731,John731,Doe731,Usage,High,Email,ProductX,Premium,0.703166834,0.383995419,2020-03-05T12:04:39.914Z
example732,success+example732@simulator.amazonses.com,EMAIL,732,John732,Doe732,Renewal,High,Email,ProductX,Premium,0.209704498,0.64582169,2020-03-05T12:04:39.914Z
example733,success+example733@simulator.amazonses.com,EMAIL,733,John733,Doe733,Upsell,High,Email,ProductX,Premium,0.643191618,0.43068271,2020-03-05T12:04:39.914Z
example734,success+example734@simulator.amazonses.com,EMAIL,734,John734,Doe734,Usage,High,Email,ProductX,Premium,0.235597032,0.039140016,2020-03-05T12:04:39.914Z
example735,success+example735@simulator.amazonses.com,EMAIL,735,John735,Doe735,Upsell,Low,Email,ProductX,Standard,0.204959358,0.092508337,2020-03-05T12:04:39.914Z
example736,success+example736@simulator.amazonses.com,EMAIL,736,John736,Doe736,Renewal,High,Email,ProductX,Standard,0.462708317,0.507172258,2020-03-05T12:04:39.914Z
example737,success+example737@simulator.amazonses.com,EMAIL,737,John737,Doe737,Usage,High,Email,ProductX,Premium,0.394978044,0.508620168,2020-03-05T12:04:39.914Z
example738,success+example738@simulator.amazonses.com,EMAIL,738,John738,Doe738,Upsell,Low,Email,ProductX,Premium,0.92699749,0.637153044,2020-03-05T12:04:39.914Z
example739,success+example739@simulator.amazonses.com,EMAIL,739,John739,Doe739,Upsell,High,Email,ProductX,Premium,0.676063987,0.918756475,2020-03-05T12:04:39.914Z
example740,success+example740@simulator.amazonses.com,EMAIL,740,John740,Doe740,Renewal,High,Email,ProductX,Standard,0.643341249,0.065134041,2020-03-05T12:04:39.914Z
example741,success+example741@simulator.amazonses.com,EMAIL,741,John741,Doe741,Usage,Low,Email,ProductX,Standard,0.773443659,0.511856889,2020-03-05T12:04:39.914Z
example742,success+example742@simulator.amazonses.com,EMAIL,742,John742,Doe742,Usage,High,Email,ProductX,Standard,0.132381581,0.822082,2020-03-05T12:04:39.914Z
example743,success+example743@simulator.amazonses.com,EMAIL,743,John743,Doe743,Renewal,High,Email,ProductX,Standard,0.526631622,0.932488232,2020-03-05T12:04:39.914Z
example744,success+example744@simulator.amazonses.com,EMAIL,744,John744,Doe744,Renewal,High,Email,ProductX,Standard,0.811857133,0.098533903,2020-03-05T12:04:39.914Z
example745,success+example745@simulator.amazonses.com,EMAIL,745,John745,Doe745,Usage,High,Email,ProductX,Premium,0.207836541,0.950856761,2020-03-05T12:04:39.914Z
example746,success+example746@simulator.amazonses.com,EMAIL,746,John746,Doe746,Renewal,High,Email,ProductX,Premium,0.976478584,0.259269942,2020-03-05T12:04:39.914Z
example747,success+example747@simulator.amazonses.com,EMAIL,747,John747,Doe747,Usage,Low,Email,ProductX,Premium,0.288355399,0.473651914,2020-03-05T12:04:39.914Z
example748,success+example748@simulator.amazonses.com,EMAIL,748,John748,Doe748,Upsell,High,Email,ProductX,Premium,0.936973523,0.318560322,2020-03-05T12:04:39.914Z
example749,success+example749@simulator.amazonses.com,EMAIL,749,John749,Doe749,Upsell,High,Email,ProductX,Standard,0.263364884,0.155149994,2020-03-05T12:04:39.914Z
example750,success+example750@simulator.amazonses.com,EMAIL,750,John750,Doe750,Upsell,High,Email,ProductX,Standard,0.478610325,0.608709345,2020-03-05T12:04:39.914Z
example751,success+example751@simulator.amazonses.com,EMAIL,751,John751,Doe751,Renewal,Low,Email,ProductX,Premium,0.134662799,0.767897687,2020-03-05T12:04:39.914Z
example752,success+example752@simulator.amazonses.com,EMAIL,752,John752,Doe752,Usage,High,Email,ProductX,Standard,0.066887504,0.278936268,2020-03-05T12:04:39.914Z
example753,success+example753@simulator.amazonses.com,EMAIL,753,John753,Doe753,Upsell,High,Email,ProductX,Standard,0.077630486,0.276868588,2020-03-05T12:04:39.914Z
example754,success+example754@simulator.amazonses.com,EMAIL,754,John754,Doe754,Upsell,Low,Email,ProductX,Premium,0.842352895,0.707551619,2020-03-05T12:04:39.914Z
example755,success+example755@simulator.amazonses.com,EMAIL,755,John755,Doe755,Renewal,High,Email,ProductX,Standard,0.09780597,0.422477347,2020-03-05T12:04:39.914Z
example756,success+example756@simulator.amazonses.com,EMAIL,756,John756,Doe756,Upsell,High,Email,ProductX,Premium,0.600680131,0.556051542,2020-03-05T12:04:39.914Z
example757,success+example757@simulator.amazonses.com,EMAIL,757,John757,Doe757,Renewal,Low,Email,ProductX,Standard,0.338131353,0.996801823,2020-03-05T12:04:39.914Z
example758,success+example758@simulator.amazonses.com,EMAIL,758,John758,Doe758,Renewal,High,Email,ProductX,Standard,0.443154494,0.168562225,2020-03-05T12:04:39.914Z
example759,success+example759@simulator.amazonses.com,EMAIL,759,John759,Doe759,Upsell,Low,Email,ProductX,Standard,0.282794952,0.20144568,2020-03-05T12:04:39.914Z
example760,success+example760@simulator.amazonses.com,EMAIL,760,John760,Doe760,Upsell,Low,Email,ProductX,Premium,0.669824059,0.845428944,2020-03-05T12:04:39.914Z
example761,success+example761@simulator.amazonses.com,EMAIL,761,John761,Doe761,Renewal,Low,Email,ProductX,Premium,0.954482424,0.768080793,2020-03-05T12:04:39.914Z
example762,success+example762@simulator.amazonses.com,EMAIL,762,John762,Doe762,Usage,High,Email,ProductX,Premium,0.347220546,0.255486156,2020-03-05T12:04:39.914Z
example763,success+example763@simulator.amazonses.com,EMAIL,763,John763,Doe763,Renewal,High,Email,ProductX,Standard,0.670097223,0.84270173,2020-03-05T12:04:39.914Z
example764,success+example764@simulator.amazonses.com,EMAIL,764,John764,Doe764,Renewal,High,Email,ProductX,Standard,0.651598383,0.022982996,2020-03-05T12:04:39.914Z
example765,success+example765@simulator.amazonses.com,EMAIL,765,John765,Doe765,Renewal,High,Email,ProductX,Premium,0.878476393,0.239471207,2020-03-05T12:04:39.914Z
example766,success+example766@simulator.amazonses.com,EMAIL,766,John766,Doe766,Renewal,High,Email,ProductX,Premium,0.285659068,0.178001703,2020-03-05T12:04:39.914Z
example767,success+example767@simulator.amazonses.com,EMAIL,767,John767,Doe767,Renewal,High,Email,ProductX,Premium,0.701644942,0.109897104,2020-03-05T12:04:39.914Z
example768,success+example768@simulator.amazonses.com,EMAIL,768,John768,Doe768,Upsell,Low,Email,ProductX,Standard,0.751862168,0.785142521,2020-03-05T12:04:39.914Z
example769,success+example769@simulator.amazonses.com,EMAIL,769,John769,Doe769,Renewal,Low,Email,ProductX,Premium,0.467049417,0.576235964,2020-03-05T12:04:39.914Z
example770,success+example770@simulator.amazonses.com,EMAIL,770,John770,Doe770,Upsell,High,Email,ProductX,Premium,0.4063086,0.606638747,2020-03-05T12:04:39.914Z
example771,success+example771@simulator.amazonses.com,EMAIL,771,John771,Doe771,Usage,Low,Email,ProductX,Premium,0.568129678,0.857677542,2020-03-05T12:04:39.914Z
example772,success+example772@simulator.amazonses.com,EMAIL,772,John772,Doe772,Upsell,Low,Email,ProductX,Standard,0.725013082,0.265264397,2020-03-05T12:04:39.914Z
example773,success+example773@simulator.amazonses.com,EMAIL,773,John773,Doe773,Upsell,High,Email,ProductX,Standard,0.693807932,0.997594415,2020-03-05T12:04:39.914Z
example774,success+example774@simulator.amazonses.com,EMAIL,774,John774,Doe774,Upsell,Low,Email,ProductX,Premium,0.034318009,0.887177415,2020-03-05T12:04:39.914Z
example775,success+example775@simulator.amazonses.com,EMAIL,775,John775,Doe775,Renewal,High,Email,ProductX,Standard,0.904002779,0.504532874,2020-03-05T12:04:39.914Z
example776,success+example776@simulator.amazonses.com,EMAIL,776,John776,Doe776,Renewal,Low,Email,ProductX,Standard,0.724158727,0.326562782,2020-03-05T12:04:39.914Z
example777,success+example777@simulator.amazonses.com,EMAIL,777,John777,Doe777,Usage,High,Email,ProductX,Premium,0.581326192,0.079492633,2020-03-05T12:04:39.914Z
example778,success+example778@simulator.amazonses.com,EMAIL,778,John778,Doe778,Renewal,Low,Email,ProductX,Premium,0.820873357,0.104022964,2020-03-05T12:04:39.914Z
example779,success+example779@simulator.amazonses.com,EMAIL,779,John779,Doe779,Upsell,High,Email,ProductX,Premium,0.392586756,0.180350218,2020-03-05T12:04:39.914Z
example780,success+example780@simulator.amazonses.com,EMAIL,780,John780,Doe780,Upsell,Low,Email,ProductX,Premium,0.185422241,0.006274622,2020-03-05T12:04:39.914Z
example781,success+example781@simulator.amazonses.com,EMAIL,781,John781,Doe781,Usage,Low,Email,ProductX,Standard,0.235651212,0.936299697,2020-03-05T12:04:39.914Z
example782,success+example782@simulator.amazonses.com,EMAIL,782,John782,Doe782,Usage,High,Email,ProductX,Standard,0.686381959,0.622769259,2020-03-05T12:04:39.914Z
example783,success+example783@simulator.amazonses.com,EMAIL,783,John783,Doe783,Usage,High,Email,ProductX,Premium,0.399442022,0.304757598,2020-03-05T12:04:39.914Z
example784,success+example784@simulator.amazonses.com,EMAIL,784,John784,Doe784,Renewal,Low,Email,ProductX,Standard,0.27110143,0.592826246,2020-03-05T12:04:39.914Z
example785,success+example785@simulator.amazonses.com,EMAIL,785,John785,Doe785,Renewal,High,Email,ProductX,Premium,0.042078512,0.538774177,2020-03-05T12:04:39.914Z
example786,success+example786@simulator.amazonses.com,EMAIL,786,John786,Doe786,Usage,Low,Email,ProductX,Premium,0.386268103,0.841809476,2020-03-05T12:04:39.914Z
example787,success+example787@simulator.amazonses.com,EMAIL,787,John787,Doe787,Usage,High,Email,ProductX,Premium,0.520525887,0.64202301,2020-03-05T12:04:39.914Z
example788,success+example788@simulator.amazonses.com,EMAIL,788,John788,Doe788,Upsell,High,Email,ProductX,Standard,0.107447416,0.422506045,2020-03-05T12:04:39.914Z
example789,success+example789@simulator.amazonses.com,EMAIL,789,John789,Doe789,Usage,Low,Email,ProductX,Premium,0.736844175,0.240609269,2020-03-05T12:04:39.914Z
example790,success+example790@simulator.amazonses.com,EMAIL,790,John790,Doe790,Upsell,Low,Email,ProductX,Standard,0.125836169,0.583442658,2020-03-05T12:04:39.914Z
example791,success+example791@simulator.amazonses.com,EMAIL,791,John791,Doe791,Upsell,Low,Email,ProductX,Premium,0.663634927,0.463196317,2020-03-05T12:04:39.914Z
example792,success+example792@simulator.amazonses.com,EMAIL,792,John792,Doe792,Upsell,Low,Email,ProductX,Standard,0.085633763,0.098621682,2020-03-05T12:04:39.914Z
example793,success+example793@simulator.amazonses.com,EMAIL,793,John793,Doe793,Usage,High,Email,ProductX,Standard,0.244971042,0.034792387,2020-03-05T12:04:39.914Z
example794,success+example794@simulator.amazonses.com,EMAIL,794,John794,Doe794,Upsell,Low,Email,ProductX,Standard,0.358414288,0.024753757,2020-03-05T12:04:39.914Z
example795,success+example795@simulator.amazonses.com,EMAIL,795,John795,Doe795,Renewal,Low,Email,ProductX,Standard,0.022014845,0.235191499,2020-03-05T12:04:39.914Z
example796,success+example796@simulator.amazonses.com,EMAIL,796,John796,Doe796,Upsell,High,Email,ProductX,Premium,0.346282568,0.088722505,2020-03-05T12:04:39.914Z
example797,success+example797@simulator.amazonses.com,EMAIL,797,John797,Doe797,Renewal,High,Email,ProductX,Premium,0.952609397,0.486620317,2020-03-05T12:04:39.914Z
example798,success+example798@simulator.amazonses.com,EMAIL,798,John798,Doe798,Renewal,High,Email,ProductX,Standard,0.422202068,0.061142764,2020-03-05T12:04:39.914Z
example799,success+example799@simulator.amazonses.com,EMAIL,799,John799,Doe799,Upsell,High,Email,ProductX,Premium,0.736343591,0.053532378,2020-03-05T12:04:39.914Z
example800,success+example800@simulator.amazonses.com,EMAIL,800,John800,Doe800,Renewal,High,Email,ProductX,Standard,0.532478504,0.119604513,2020-03-05T12:04:39.914Z
example801,success+example801@simulator.amazonses.com,EMAIL,801,John801,Doe801,Upsell,High,Email,ProductX,Standard,0.805240347,0.984162672,2020-03-05T12:04:39.914Z
example802,success+example802@simulator.amazonses.com,EMAIL,802,John802,Doe802,Renewal,Low,Email,ProductX,Premium,0.927117178,0.627471162,2020-03-05T12:04:39.914Z
example803,success+example803@simulator.amazonses.com,EMAIL,803,John803,Doe803,Usage,Low,Email,ProductX,Premium,0.377298735,0.880513075,2020-03-05T12:04:39.914Z
example804,success+example804@simulator.amazonses.com,EMAIL,804,John804,Doe804,Upsell,Low,Email,ProductX,Standard,0.891859424,0.547675571,2020-03-05T12:04:39.914Z
example805,success+example805@simulator.amazonses.com,EMAIL,805,John805,Doe805,Renewal,High,Email,ProductX,Premium,0.553756596,0.938125091,2020-03-05T12:04:39.914Z
example806,success+example806@simulator.amazonses.com,EMAIL,806,John806,Doe806,Usage,Low,Email,ProductX,Premium,0.271690844,0.943350316,2020-03-05T12:04:39.914Z
example807,success+example807@simulator.amazonses.com,EMAIL,807,John807,Doe807,Upsell,Low,Email,ProductX,Premium,0.275404603,0.908070016,2020-03-05T12:04:39.914Z
example808,success+example808@simulator.amazonses.com,EMAIL,808,John808,Doe808,Renewal,High,Email,ProductX,Premium,0.71301069,0.983584808,2020-03-05T12:04:39.914Z
example809,success+example809@simulator.amazonses.com,EMAIL,809,John809,Doe809,Renewal,Low,Email,ProductX,Premium,0.408625112,0.076207641,2020-03-05T12:04:39.914Z
example810,success+example810@simulator.amazonses.com,EMAIL,810,John810,Doe810,Renewal,Low,Email,ProductX,Premium,0.331593421,0.899218844,2020-03-05T12:04:39.914Z
example811,success+example811@simulator.amazonses.com,EMAIL,811,John811,Doe811,Renewal,Low,Email,ProductX,Premium,0.101724553,0.498101246,2020-03-05T12:04:39.914Z
example812,success+example812@simulator.amazonses.com,EMAIL,812,John812,Doe812,Renewal,Low,Email,ProductX,Premium,0.903341097,0.271930535,2020-03-05T12:04:39.914Z
example813,success+example813@simulator.amazonses.com,EMAIL,813,John813,Doe813,Upsell,High,Email,ProductX,Standard,0.245164093,0.021992536,2020-03-05T12:04:39.914Z
example814,success+example814@simulator.amazonses.com,EMAIL,814,John814,Doe814,Usage,Low,Email,ProductX,Standard,0.61386969,0.731769074,2020-03-05T12:04:39.914Z
example815,success+example815@simulator.amazonses.com,EMAIL,815,John815,Doe815,Renewal,Low,Email,ProductX,Standard,0.007850068,0.2421125,2020-03-05T12:04:39.914Z
example816,success+example816@simulator.amazonses.com,EMAIL,816,John816,Doe816,Upsell,Low,Email,ProductX,Premium,0.439965852,0.101378942,2020-03-05T12:04:39.914Z
example817,success+example817@simulator.amazonses.com,EMAIL,817,John817,Doe817,Upsell,Low,Email,ProductX,Premium,0.303523618,0.747108624,2020-03-05T12:04:39.914Z
example818,success+example818@simulator.amazonses.com,EMAIL,818,John818,Doe818,Usage,High,Email,ProductX,Premium,0.745161954,0.402718647,2020-03-05T12:04:39.914Z
example819,success+example819@simulator.amazonses.com,EMAIL,819,John819,Doe819,Usage,High,Email,ProductX,Standard,0.004474426,0.090613056,2020-03-05T12:04:39.914Z
example820,success+example820@simulator.amazonses.com,EMAIL,820,John820,Doe820,Renewal,Low,Email,ProductX,Standard,0.730397537,0.239606879,2020-03-05T12:04:39.914Z
example821,success+example821@simulator.amazonses.com,EMAIL,821,John821,Doe821,Upsell,Low,Email,ProductX,Standard,0.33896868,0.441130875,2020-03-05T12:04:39.914Z
example822,success+example822@simulator.amazonses.com,EMAIL,822,John822,Doe822,Usage,Low,Email,ProductX,Premium,0.344672132,0.671425951,2020-03-05T12:04:39.914Z
example823,success+example823@simulator.amazonses.com,EMAIL,823,John823,Doe823,Upsell,High,Email,ProductX,Standard,0.160892412,0.476182217,2020-03-05T12:04:39.914Z
example824,success+example824@simulator.amazonses.com,EMAIL,824,John824,Doe824,Usage,High,Email,ProductX,Standard,0.832500401,0.940893103,2020-03-05T12:04:39.914Z
example825,success+example825@simulator.amazonses.com,EMAIL,825,John825,Doe825,Renewal,Low,Email,ProductX,Premium,0.58112535,0.988030682,2020-03-05T12:04:39.914Z
example826,success+example826@simulator.amazonses.com,EMAIL,826,John826,Doe826,Upsell,High,Email,ProductX,Standard,0.544869171,0.857618659,2020-03-05T12:04:39.914Z
example827,success+example827@simulator.amazonses.com,EMAIL,827,John827,Doe827,Upsell,Low,Email,ProductX,Premium,0.606716699,0.977413233,2020-03-05T12:04:39.914Z
example828,success+example828@simulator.amazonses.com,EMAIL,828,John828,Doe828,Upsell,High,Email,ProductX,Standard,0.272246233,0.113954372,2020-03-05T12:04:39.914Z
